id_cliente,fecha_compra,monto,categoria_producto,ciudad,metodo_pago
d5a8f6fa-7c3d-4520-af6a-84ff6d1e639c,2023-10-27 00:30:34,230.4,Electrónica,Bogotá,Tarjeta de Crédito
74bdfafc-383a-475e-b0be-cbe5f20c222c,2025-07-04 06:17:51,850.05,Ropa,Bogotá,Tarjeta de Crédito
aca10fff-6850-4337-a233-3601b037d1b2,2025-02-18 22:26:17,1007.57,Hogar,Barranquilla,Billetera digital
bc0cc8d4-e91a-48f9-9fe8-c519e31d70c5,2025-02-16 01:07:54,119.44,Ropa,Medellín,Tarjeta de Crédito
1eabae3c-47e0-43a5-a792-1e7971ec48b1,2024-04-29 02:12:04,473.13,Alimentos,Cali,Tarjeta de Crédito
4d2840dc-96a8-4fb9-bd46-fe48702867e9,2024-02-05 05:45:56,146.14,Libros,Bogotá,Tarjeta de Crédito
f5811bc7-a389-4843-9c09-16b415197323,2025-01-05 17:23:01,425.68,Hogar,Bogotá,Tarjeta de Crédito
4e46123d-d03e-4a7c-a554-b804a3159d3a,2024-11-05 18:27:29,284.5,Electrónica,Bogotá,Tarjeta de Crédito
ea4816d7-11e7-4f5b-9db4-3dbd1ed94b09,2024-02-19 00:38:00,29.06,Hogar,Medellín,Efectivo
1d587c9c-6bce-4e6b-9db3-6e4f012c2053,2024-06-01 00:48:34,395.49,Electrónica,Barranquilla,Billetera digital
b14c0431-1fdf-491c-9566-f944f414af0f,2025-08-26 16:41:44,755.6,Libros,Cartagena,PSE
0d64e428-4655-475f-add1-cf76066d9ce6,2024-04-15 21:35:13,347.92,Alimentos,Bogotá,PSE
03bff4d6-49dd-4500-b730-67471c7a1875,2024-12-23 22:25:23,359.02,Libros,Cali,PSE
ad8bb2f3-a46b-42de-850d-6ae5f5e5c949,2024-03-09 00:02:39,238.63,Alimentos,Cartagena,Efectivo
40db46ea-ae76-4cac-8c7c-183a1f2e0410,2024-10-25 19:01:06,293.87,Ropa,Medellín,PSE
a8b7ec36-9a63-4e31-a867-f1afff683871,2025-09-21 23:07:10,110.89,Ropa,Cali,Billetera digital
c9a7c6af-5584-49e8-b5e7-2b16c9e6ad33,2025-09-30 18:57:05,48.56,Juguetes,Bogotá,Tarjeta de Crédito
4e5fbd02-e498-4ddc-99a2-46c4a7ed003e,2024-06-09 11:28:51,114.14,Hogar,Bogotá,Efectivo
cbb58aba-3945-4403-a276-8ae0ae739758,2025-05-06 19:28:24,306.54,Electrónica,Barranquilla,Tarjeta de Crédito
ce932204-20be-40b2-9cdc-e75b90a08ba5,2025-05-26 19:46:17,100.43,Juguetes,Cali,PSE
6e23d162-7a3e-4698-8ca4-d4e65df2864e,2024-03-10 01:41:37,91.14,Hogar,Cartagena,PSE
cf42b7a3-5cd6-45ab-b156-d75917988e09,2024-01-09 06:06:58,89.66,Hogar,Medellín,Tarjeta de Crédito
b2f4635d-5b78-4e35-aa5a-61f97afaa66f,2024-10-28 17:27:47,382.54,Juguetes,Bogotá,Tarjeta de Crédito
21bb3446-1fba-48cb-9c34-7a5f69748a83,2024-08-24 20:59:38,117.36,Hogar,Bogotá,Tarjeta de Crédito
5fc5257e-96de-4a39-9415-74ce593d3350,2025-04-05 05:57:21,516.34,Hogar,Cartagena,Tarjeta de Crédito
27dd76e8-b7f4-4e5c-aea9-db937a4efa5b,2025-01-06 03:50:16,296.32,Alimentos,Cali,Tarjeta de Crédito
75b234dd-d849-4fd6-9cca-ba3e9b34798c,2025-08-25 05:06:10,66.94,Hogar,Bogotá,Tarjeta de Crédito
621c22ca-8235-4aeb-a015-9629c0ec58b3,2024-12-10 06:15:03,570.97,Alimentos,Cali,Efectivo
20d65df5-a485-41c2-a602-32eb7c8db888,2025-02-19 00:06:23,728.49,Juguetes,Bogotá,PSE
de66d52a-f684-4ed3-8bc5-216b473cbb70,2025-06-09 11:16:08,262.26,Hogar,Cartagena,Tarjeta de Crédito
30123604-f51d-4d9f-a41c-0dfbcb904b50,2024-07-12 01:17:38,136.39,Alimentos,Barranquilla,Billetera digital
f7df5511-3114-4ee6-af0f-ba6f288912f2,2024-04-23 22:18:41,96.18,Alimentos,Medellín,PSE
53800e86-3107-44b5-b0ca-4a34cddd9c29,2025-05-16 09:09:26,935.6,Ropa,Cartagena,Billetera digital
f779e7e6-cbd7-4379-9622-d75f3865e878,2025-08-31 12:04:18,33.21,Electrónica,Medellín,PSE
808feba4-ddd7-45ff-8160-eff6cf913e52,2024-11-22 02:59:27,216.17,Ropa,Cartagena,Efectivo
f502f208-5da9-4511-8ac3-d51e79bf607c,2024-06-07 11:24:50,34.28,Alimentos,Cartagena,Tarjeta de Crédito
a72e7c81-d594-48d2-b4f8-12fe0d9ac200,2023-12-25 10:19:07,126.63,Ropa,Cali,Tarjeta de Crédito
9ae5159a-19df-4df7-977c-8153d2a13471,2024-01-23 01:43:31,442.2,Alimentos,Cartagena,Tarjeta de Crédito
734d822b-d945-4a57-86d1-c530dafeb5f7,2024-06-02 01:27:29,204.13,Hogar,Bogotá,Billetera digital
605b56cc-d77b-4ec9-bd9d-b4b75f12f5a7,2023-10-28 01:56:48,309.41,Electrónica,Medellín,Tarjeta de Crédito
54c071f5-af61-4290-8316-2a1945df0666,2024-05-18 02:30:40,163.44,Ropa,Bogotá,Billetera digital
8ba2eab3-e82d-4ae3-b0f5-877af88441e9,2025-05-12 21:23:02,682.18,Electrónica,Cali,PSE
643a1b27-7026-4143-a0f7-5d8a8e31caee,2025-06-11 00:00:28,245.52,Electrónica,Cartagena,PSE
aff9000e-3318-4a62-8ded-6bcff9e9009e,2024-07-02 18:38:57,93.06,Juguetes,Bogotá,Tarjeta de Crédito
db5384ff-5054-44a8-a85b-8099dddb6e75,2024-01-08 08:30:34,961.69,Ropa,Bogotá,PSE
c39b1c5f-cb34-4ec5-9ace-b32901794fea,2025-06-22 22:11:17,126.26,Ropa,Medellín,Tarjeta de Crédito
8b0d317e-a97f-47ea-97d4-ddc0503cf9b0,2024-05-13 09:24:28,190.73,Electrónica,Barranquilla,Tarjeta de Crédito
eca28d6b-2281-4f38-a5de-c9b8d6e40bcc,2025-08-22 11:21:26,104.69,Alimentos,Cali,Tarjeta de Crédito
00a6434b-e5e2-49b8-9219-ca2a931262e7,2025-05-25 13:38:23,69.62,Electrónica,Bogotá,Tarjeta de Crédito
ba1dcc1d-16f0-4a76-9eaf-23775bcd5f13,2024-08-11 13:59:29,394.49,Electrónica,Bogotá,Tarjeta de Crédito
9a46bd90-29af-4126-8a96-eece9e4f080d,2025-03-06 02:07:41,551.13,Libros,Medellín,Billetera digital
68ae7631-fb27-4aa6-b5b7-3b6afed1d549,2024-09-15 05:26:58,222.76,Libros,Medellín,Tarjeta de Crédito
39384efa-fd33-4797-b723-87de0d35ceb6,2024-09-29 20:18:17,373.37,Hogar,Cartagena,Tarjeta de Crédito
6692f9e1-b312-4f4d-9c15-a92cba663107,2024-08-04 04:59:17,734.02,Hogar,Cali,Tarjeta de Crédito
394bbebb-fc7b-42e8-ac42-2041ab7c1ea3,2024-10-21 10:45:02,459.18,Hogar,Bogotá,PSE
2ec46330-5223-405c-bb18-71fc4d9f20a7,2024-11-16 00:26:32,338.73,Juguetes,Bogotá,PSE
0e7a0da4-77b0-4744-8072-578a932dfb9d,2024-07-22 15:13:06,60.87,Ropa,Bogotá,Tarjeta de Crédito
bcc50940-411d-43cf-9aa7-b2f2a3012026,2024-09-12 04:23:37,192.09,Hogar,Cartagena,PSE
f396352c-9c5d-4110-b9bf-0c9a4fa82fc7,2025-03-18 22:13:02,78.56,Juguetes,Medellín,PSE
2a46c355-519c-4349-a8cc-0526a24f12d9,2023-12-09 08:28:06,184.61,Juguetes,Cali,Tarjeta de Crédito
e04c4d50-d6d2-4533-a1cd-ae2a0502f85f,2024-01-06 09:58:25,328.22,Ropa,Cartagena,Billetera digital
83a44270-4b13-44d0-9465-723026e75fc0,2025-01-12 20:46:20,530.22,Libros,Bogotá,Tarjeta de Crédito
86d84542-ad98-4ce7-ac70-5e0d9308fdc0,2024-08-20 22:55:54,452.93,Electrónica,Cali,Billetera digital
ea4816d7-11e7-4f5b-9db4-3dbd1ed94b09,2024-08-27 01:58:36,284.01,Hogar,Barranquilla,Tarjeta de Crédito
ffc33060-d470-4b9c-8fbe-0e716dbbfb11,2025-08-19 13:39:53,286.6,Ropa,Bogotá,Tarjeta de Crédito
6692f9e1-b312-4f4d-9c15-a92cba663107,2025-07-03 01:22:45,222.73,Libros,Barranquilla,Tarjeta de Crédito
1d25819e-62dc-4849-b0ae-ec4a2004bd73,2023-11-24 21:44:28,254.63,Hogar,Bogotá,PSE
a0958d57-58bb-481d-aff7-61fb5152c114,2024-11-13 21:43:06,360.12,Electrónica,Medellín,Tarjeta de Crédito
dd8cbe91-5e00-4f94-a662-2af4ecfdd2f9,2025-04-30 13:32:34,254.52,Juguetes,Medellín,Tarjeta de Crédito
8422dfda-6fce-4db1-82f1-d946ba8b7adb,2025-05-10 05:04:29,156.63,Alimentos,Barranquilla,PSE
89cd8b30-77c0-445e-a0f0-6a478e46ca0e,2024-11-27 00:28:33,1132.07,Alimentos,Medellín,Tarjeta de Crédito
753be132-fda9-4bcf-bd82-19257206c4bc,2025-06-22 09:52:08,114.27,Alimentos,Bogotá,Efectivo
294bc4fe-ec42-4ed1-810e-19341bc7b6e8,2024-02-07 11:10:26,91.47,Hogar,Cartagena,PSE
1cf56b39-15d7-4b89-a6a7-582104183839,2024-05-05 03:20:29,819.81,Ropa,Medellín,Tarjeta de Crédito
a1e15e6f-2cc3-4d80-8936-3aeab885d7c6,2025-08-14 03:24:51,171.12,Electrónica,Bogotá,Tarjeta de Crédito
3cb1d9f2-02e1-4ed7-b8f0-b787c10ed600,2023-12-19 20:58:28,549.17,Ropa,Medellín,Tarjeta de Crédito
89cd8b30-77c0-445e-a0f0-6a478e46ca0e,2023-12-29 06:23:22,487.62,Libros,Bogotá,Tarjeta de Crédito
8ef6f227-e457-4152-ae7a-f888bc112616,2024-03-07 17:26:11,531.52,Libros,Bogotá,Tarjeta de Crédito
1a1685e6-81ef-40ca-87fa-85155f746405,2025-02-27 00:27:49,149.41,Electrónica,Cali,Tarjeta de Crédito
c7f5bc93-0c8d-4763-b1d7-e3156914e046,2023-10-15 19:20:51,185.2,Ropa,Bogotá,Efectivo
baf755d6-b003-4b51-a773-3440f054d3c4,2024-04-14 14:06:43,110.36,Alimentos,Medellín,Tarjeta de Crédito
a4ba93e3-c871-4ccb-9ea0-43d746ef9f7a,2024-09-23 15:02:03,89.11,Hogar,Bogotá,Billetera digital
ffd31667-706b-4125-92ac-dfead57a913c,2024-07-21 09:17:18,373.51,Alimentos,Bogotá,Billetera digital
713619bd-2173-4cd5-b304-7edc2febb140,2024-07-12 07:56:33,116.6,Libros,Medellín,Billetera digital
9c602192-304f-48c4-8483-ba6629191a35,2025-08-13 10:48:11,124.42,Libros,Medellín,Efectivo
a5bcbdf9-c342-42e1-9b82-8279223b6c0c,2024-06-24 22:20:21,121.55,Ropa,Medellín,Tarjeta de Crédito
6cc4828b-ff25-4b74-8d57-e8f3071a1094,2025-07-16 18:01:50,64.39,Hogar,Cali,Billetera digital
c8280ba8-422c-4bed-b6cf-0bc3bfef3d5d,2023-10-07 22:59:54,135.6,Hogar,Medellín,Tarjeta de Crédito
b165c6e2-1464-40ed-bd93-02aaec6ec20d,2025-07-16 01:29:26,175.35,Alimentos,Bogotá,Billetera digital
58fc7e9f-4d46-460e-a5e4-df297439e8e5,2025-04-07 00:39:38,548.89,Electrónica,Cali,PSE
9d3844d7-7242-4523-8266-5cb6bfd07d42,2025-09-02 15:49:06,53.82,Alimentos,Medellín,Tarjeta de Crédito
d652447c-11aa-4a7c-abcb-755492450fb1,2024-06-29 14:17:20,493.91,Electrónica,Cali,Tarjeta de Crédito
9c602192-304f-48c4-8483-ba6629191a35,2023-11-05 21:11:32,537.45,Juguetes,Medellín,PSE
81466ded-5e1e-4397-b27f-a556530b2671,2025-08-21 21:11:35,108.15,Electrónica,Bogotá,Tarjeta de Crédito
dd8cbe91-5e00-4f94-a662-2af4ecfdd2f9,2025-08-14 16:24:46,151.14,Hogar,Cartagena,Billetera digital
a4ba93e3-c871-4ccb-9ea0-43d746ef9f7a,2025-09-02 03:30:43,212.25,Alimentos,Cali,Tarjeta de Crédito
315884f5-3728-4fb9-bcf0-060738ab1fe7,2024-12-21 06:49:20,252.93,Alimentos,Medellín,Tarjeta de Crédito
753be132-fda9-4bcf-bd82-19257206c4bc,2025-08-18 01:39:33,379.63,Electrónica,Cartagena,Tarjeta de Crédito
8e103e90-135b-4214-893c-e25f427fe84d,2024-05-01 07:48:14,165.23,Hogar,Cali,Billetera digital
1f21c5b1-74d2-4258-b632-3dfe020d4d55,2024-08-27 15:14:15,39.09,Libros,Medellín,Tarjeta de Crédito
c4b6a586-74c2-42ff-b44d-7ecfe6bfed12,2024-08-13 08:30:58,209.74,Alimentos,Bogotá,PSE
bf92cac0-a5cf-4e03-bfb4-f00ec586406b,2024-02-12 04:25:50,206.9,Libros,Bogotá,Billetera digital
029cbc9d-20e1-4de2-9131-25b02cb5eae2,2024-09-20 16:44:34,424.65,Electrónica,Cali,Tarjeta de Crédito
1db1d159-7972-4846-8980-9e09f237aacd,2025-04-04 03:23:43,435.84,Ropa,Bogotá,Billetera digital
52895665-0110-4472-a9b8-83766611c5c6,2024-09-12 23:53:20,105.64,Hogar,Medellín,Tarjeta de Crédito
96c9659a-2fd1-43c4-97ab-6cf42ba1d3fb,2025-06-25 13:17:24,482.94,Libros,Bogotá,Tarjeta de Crédito
68098fc7-4d69-46fd-ad84-bcde10155e65,2025-03-05 11:04:55,452.17,Hogar,Bogotá,Tarjeta de Crédito
391c1883-aea6-40c4-9d58-c1a7843a923f,2025-01-09 18:21:33,305.54,Hogar,Barranquilla,PSE
647539b3-d89d-4251-9a69-b98f77e153cb,2025-08-07 02:10:31,216.16,Ropa,Cartagena,Tarjeta de Crédito
86d84542-ad98-4ce7-ac70-5e0d9308fdc0,2024-07-20 01:03:43,205.4,Hogar,Cartagena,Tarjeta de Crédito
163dad01-7a4e-4b37-96f7-e57566e67f22,2025-06-16 01:58:51,569.81,Electrónica,Bogotá,Tarjeta de Crédito
f7f8aaf1-9eef-447e-8f25-891794977c92,2024-11-01 20:08:08,1081.49,Alimentos,Bogotá,PSE
9c6477a3-6b14-4703-90b7-cf2571ad3cc9,2025-07-13 11:56:17,422.61,Ropa,Bogotá,Tarjeta de Crédito
570b6c57-d44c-47a1-a6b3-ab12364bbae5,2023-10-22 08:14:30,225.74,Libros,Medellín,Tarjeta de Crédito
39384efa-fd33-4797-b723-87de0d35ceb6,2024-11-17 11:59:12,318.32,Ropa,Medellín,Billetera digital
4792bd58-cc98-41b9-a86d-d50025c67c5f,2024-01-28 02:43:13,244.79,Ropa,Cartagena,PSE
e22cb71e-4b64-452a-ba62-a76f1661fb6b,2023-12-18 19:59:12,375.92,Electrónica,Bogotá,Efectivo
f9024978-d7ea-4200-9bfc-b0942530b14a,2023-12-29 06:46:38,934.83,Alimentos,Cali,Tarjeta de Crédito
c6e70189-141f-4151-b3d5-cec1c99a6768,2025-05-17 07:28:24,319.03,Electrónica,Bogotá,Tarjeta de Crédito
bb52035d-60c2-468d-b049-ed167f89653f,2024-12-06 05:57:15,141.79,Alimentos,Bogotá,Tarjeta de Crédito
904499df-f858-471e-b4ed-155f52476bcc,2025-08-30 03:53:35,81.5,Ropa,Bogotá,Tarjeta de Crédito
e665bdfb-2887-45b6-b86c-48d1a63876b5,2025-09-20 00:36:10,237.62,Ropa,Bogotá,Tarjeta de Crédito
e9441e47-dabc-4a20-9b6a-6c3bcaaf12ad,2025-03-23 17:13:29,508.09,Ropa,Bogotá,Tarjeta de Crédito
b17ce7a2-6eca-469d-9d33-b7ff7287b2e3,2025-01-12 01:11:58,687.26,Libros,Bogotá,PSE
b17ce7a2-6eca-469d-9d33-b7ff7287b2e3,2025-07-19 14:52:38,244.9,Libros,Bogotá,Efectivo
526222a1-43af-47f4-ab06-b43a2c61c7e4,2024-10-20 04:23:51,468.06,Hogar,Bogotá,Efectivo
626871b0-e037-4df8-b617-ab60b16eae8e,2025-08-05 04:34:48,118.57,Hogar,Bogotá,PSE
e920659b-d569-4c2b-986f-f0a301bb80d1,2025-09-19 02:42:26,539.12,Libros,Medellín,Efectivo
f1124088-8e66-4c3a-b555-fec7769e61a6,2025-03-14 21:23:10,326.78,Alimentos,Cali,Tarjeta de Crédito
40db46ea-ae76-4cac-8c7c-183a1f2e0410,2025-03-11 17:25:55,267.72,Electrónica,Barranquilla,Efectivo
548c4ce8-ce8f-4e75-a13d-c985eceda731,2024-04-18 02:46:39,131.13,Hogar,Bogotá,PSE
80aad649-c8d5-4c05-b6fb-5fc0bc53d707,2024-12-16 23:13:37,320.99,Hogar,Cali,Billetera digital
ea680965-33b3-4f7b-8396-0851062f64ee,2024-11-15 16:13:09,1076.48,Alimentos,Bogotá,Billetera digital
81abcb2d-0544-4e80-8c19-f55c5bbe2f5d,2024-07-18 13:12:10,411.28,Electrónica,Bogotá,Tarjeta de Crédito
c963940d-dd3f-4dcf-b717-dcce9396dc63,2023-11-29 03:51:32,43.95,Hogar,Bogotá,Tarjeta de Crédito
465d1df0-d153-4b29-9de2-f0f46a3034ea,2025-10-04 12:31:29,137.23,Electrónica,Medellín,Tarjeta de Crédito
94d22771-3177-4cfc-ae54-3e5812d0b753,2024-01-19 19:59:26,161.12,Electrónica,Bogotá,Tarjeta de Crédito
69efa50d-9bb1-4fcc-99b6-a400da95b3cb,2025-01-08 01:25:01,441.87,Hogar,Cali,Tarjeta de Crédito
78bd2a9d-cdd3-4b0a-8051-6184e78db7e4,2024-06-04 01:22:57,62.99,Electrónica,Bogotá,Billetera digital
c5a22602-d8bd-4b80-9f22-13bc7789566a,2025-05-27 19:53:49,314.31,Ropa,Medellín,PSE
1cf56b39-15d7-4b89-a6a7-582104183839,2025-07-21 10:40:23,238.16,Electrónica,Medellín,Efectivo
047aec9a-8c30-4c58-aed9-9c87ebb6d15c,2023-11-17 00:05:50,407.88,Alimentos,Cartagena,Efectivo
2ec46330-5223-405c-bb18-71fc4d9f20a7,2025-03-06 10:05:22,232.58,Electrónica,Bogotá,Billetera digital
659d1c33-2d7f-4ee2-a109-2c67dca3c170,2024-11-12 21:08:04,7.63,Hogar,Medellín,Tarjeta de Crédito
1948ef91-13ff-48d5-bfdf-c3d4325a5a1a,2025-03-04 09:59:22,207.69,Ropa,Bogotá,Tarjeta de Crédito
e04c4d50-d6d2-4533-a1cd-ae2a0502f85f,2024-04-26 16:59:43,582.1,Hogar,Bogotá,PSE
716f2893-de3b-458c-969d-5c28715b28ba,2023-12-26 03:34:17,751.24,Alimentos,Bogotá,Billetera digital
fc908005-82f9-433b-ac73-ae0e9e379a1c,2025-03-07 17:16:18,122.61,Libros,Bogotá,Tarjeta de Crédito
ce932204-20be-40b2-9cdc-e75b90a08ba5,2024-04-25 14:48:14,126.24,Alimentos,Bogotá,PSE
afac7515-6a00-4959-87ef-4b0e56c75324,2024-01-02 01:04:32,1069.46,Hogar,Bogotá,PSE
c34cfb92-af81-4d98-ab8a-8ece33eaad25,2024-05-22 03:58:09,182.7,Libros,Cali,Tarjeta de Crédito
44d34659-01cd-45b6-b53c-bec02bdc771e,2025-07-05 08:55:37,326.24,Electrónica,Bogotá,Tarjeta de Crédito
8b3e86c4-12b8-48ee-8d2f-fb3fa65dd89f,2024-06-09 00:51:49,514.81,Juguetes,Medellín,Billetera digital
126c5bf1-af6c-4991-a92f-fa2aa89e6035,2024-01-29 07:22:39,81.36,Alimentos,Barranquilla,PSE
b4dcd6bd-ac20-44f1-b340-9cbc76f7de42,2024-05-11 08:49:19,251.79,Alimentos,Cali,Tarjeta de Crédito
fc908005-82f9-433b-ac73-ae0e9e379a1c,2025-07-16 22:40:09,893.58,Electrónica,Medellín,PSE
b21de36a-ca80-40e9-8346-1ac741d1ac47,2023-10-22 13:56:34,190.05,Electrónica,Medellín,PSE
311766bb-77a3-489b-ab23-2daa34bf81cc,2024-02-02 19:12:36,121.34,Alimentos,Medellín,Tarjeta de Crédito
1018d877-e31f-40c4-aabb-64b11ab0768c,2023-11-20 20:46:17,109.69,Ropa,Bogotá,Tarjeta de Crédito
388dacba-ee36-4975-9dfc-c2350a5387c2,2025-08-05 08:07:16,160.18,Electrónica,Bogotá,PSE
74915921-257a-4801-bee6-75063cb67be1,2023-12-18 13:56:41,110.63,Hogar,Medellín,PSE
b759c9a7-aa6b-46d9-a8fb-a46dcf6d7366,2023-12-05 11:04:57,36.41,Electrónica,Barranquilla,Tarjeta de Crédito
00a6434b-e5e2-49b8-9219-ca2a931262e7,2025-06-04 18:16:40,302.26,Hogar,Medellín,Tarjeta de Crédito
512aa328-ad69-4110-9b30-b933c2ae2a2a,2025-04-08 03:43:59,635.87,Hogar,Cali,PSE
d4ace4ae-b5a2-432c-acd0-c8427ef49721,2025-05-25 20:35:18,167.01,Electrónica,Cartagena,Tarjeta de Crédito
fcd9252c-dbad-4681-bb9d-f2e0e46e0bdd,2024-05-14 08:10:04,65.7,Ropa,Bogotá,PSE
181a76f3-82dc-4ea2-800b-75901817259b,2024-04-19 03:18:50,654.39,Alimentos,Bogotá,Tarjeta de Crédito
ea29f99c-f9db-42de-adac-2a658b62bf84,2024-05-21 19:21:57,256.2,Libros,Cali,Tarjeta de Crédito
d5a8f6fa-7c3d-4520-af6a-84ff6d1e639c,2024-03-08 12:29:17,173.99,Hogar,Bogotá,Tarjeta de Crédito
d37e2d30-a00e-4cf5-b938-31d4be0ec635,2023-12-11 00:33:25,244.02,Juguetes,Bogotá,Tarjeta de Crédito
dd9e1e4f-c5b0-4aab-b87d-9fd971602de2,2023-11-23 04:17:34,257.37,Electrónica,Barranquilla,PSE
26584794-bccb-4636-8ce1-333ce3735365,2024-03-19 01:38:03,130.45,Electrónica,Bogotá,Tarjeta de Crédito
cc748d0c-89c5-446a-a64d-3753386a63dd,2024-01-30 05:08:54,529.7,Electrónica,Barranquilla,Efectivo
8ef6f227-e457-4152-ae7a-f888bc112616,2025-05-19 10:57:27,115.54,Electrónica,Cali,Billetera digital
2632b8e0-f104-4602-a11e-1e470d05fff2,2024-01-27 06:53:43,478.22,Hogar,Barranquilla,PSE
a137d3f9-dead-45ba-ba69-711b8e4b4eb3,2025-08-16 00:08:15,312.47,Electrónica,Barranquilla,Efectivo
647539b3-d89d-4251-9a69-b98f77e153cb,2024-08-28 19:50:11,106.43,Electrónica,Bogotá,PSE
9c922db5-ec75-47bc-826b-61275dc74198,2025-02-03 21:51:19,123.88,Hogar,Barranquilla,Tarjeta de Crédito
852f5a27-f9c1-482a-8959-b229d212f79b,2025-01-15 05:52:36,669.99,Ropa,Medellín,Efectivo
aa27c3f6-852a-4283-b38a-5bbd7b9546c3,2025-05-25 12:56:41,825.76,Hogar,Medellín,Billetera digital
9c602192-304f-48c4-8483-ba6629191a35,2024-03-05 14:08:21,195.24,Hogar,Cali,Tarjeta de Crédito
d04a99ba-da67-43bb-b7b3-d73730507ab5,2024-03-24 19:37:59,565.01,Ropa,Bogotá,Billetera digital
a74df2f3-dea9-4569-a58f-d0da1806fcd3,2024-12-05 11:21:15,412.23,Alimentos,Medellín,PSE
32b3de19-c1bf-46a6-83ce-d92b2f7d8f6d,2025-06-11 19:10:34,485.86,Hogar,Cali,Tarjeta de Crédito
3674c451-4ea9-4603-91be-c5ebcbacff7e,2024-03-14 20:47:23,46.61,Hogar,Bogotá,Tarjeta de Crédito
ba1dcc1d-16f0-4a76-9eaf-23775bcd5f13,2024-07-22 22:40:51,57.62,Hogar,Bogotá,Tarjeta de Crédito
520e1b75-8bb7-4d3a-b587-8a1f4c5c7fed,2025-01-14 11:10:16,327.6,Alimentos,Barranquilla,Tarjeta de Crédito
1c966129-c60b-4913-9b3e-febf87733efd,2024-04-11 12:48:53,94.56,Electrónica,Barranquilla,PSE
cb3b8b94-17af-482f-a989-ded04fe53bc8,2024-11-26 18:38:37,668.2,Ropa,Bogotá,Billetera digital
a6ab1e4a-36db-4959-a5d9-17633529d3cb,2023-12-17 06:12:43,35.99,Ropa,Barranquilla,Tarjeta de Crédito
d0da04af-cbe9-49e9-bf69-0e3fad0aa884,2025-07-20 17:23:59,380.6,Electrónica,Cali,Tarjeta de Crédito
c86cf2b6-ccd0-40a5-9ffb-b99c264108c0,2025-08-04 20:08:11,411.95,Ropa,Barranquilla,PSE
77dfecca-d388-436c-b3d5-bbbc00be4ca0,2025-05-05 03:33:58,340.32,Libros,Bogotá,PSE
93e76e91-ff8d-4f9e-87e1-e6f22654fbbf,2024-01-02 04:18:53,310.35,Electrónica,Medellín,Billetera digital
504a8154-3e5a-4940-afea-932cb32c6a0c,2025-06-08 02:38:19,243.83,Juguetes,Medellín,PSE
9c7b574f-8003-426a-8bd1-8ae2cc45f2d6,2025-06-07 09:33:58,82.18,Electrónica,Cali,Tarjeta de Crédito
315884f5-3728-4fb9-bcf0-060738ab1fe7,2024-09-10 09:12:17,209.14,Libros,Medellín,Tarjeta de Crédito
4411ba9b-d843-4fe7-b0c0-916c16fe1bdd,2023-11-04 08:49:48,701.84,Libros,Medellín,Tarjeta de Crédito
b90b039d-6c2b-4144-a17d-b781514d7a54,2025-09-21 08:16:50,313.95,Ropa,Medellín,Efectivo
293411fd-7245-4b85-ab1f-f5b0ed019687,2023-10-27 21:10:10,380.82,Alimentos,Cali,PSE
ea29f99c-f9db-42de-adac-2a658b62bf84,2024-01-01 14:11:00,306.5,Ropa,Bogotá,Tarjeta de Crédito
8d162563-b6cc-47ee-bc2d-3b3f32d348fc,2024-06-19 05:36:24,255.25,Ropa,Barranquilla,Tarjeta de Crédito
51f28398-45f5-49a3-850a-53e4938bacf4,2024-07-23 03:27:46,253.53,Ropa,Cartagena,PSE
65dcb8ee-d0af-4245-9d17-4989055104e6,2023-11-26 15:10:25,620.26,Hogar,Cali,Tarjeta de Crédito
c26663f1-dbf6-4209-a85f-7ce600a7b150,2025-03-15 09:55:21,61.66,Ropa,Medellín,Tarjeta de Crédito
dda434b3-eaa3-4aa4-922b-9b0de0ed2977,2025-06-24 06:54:18,138.91,Libros,Medellín,Billetera digital
dab52fd8-6a54-4060-947e-8717ed679b17,2024-04-25 11:41:10,497.92,Electrónica,Barranquilla,PSE
30550c11-cb0e-4ddb-82c9-39268232c963,2024-11-22 07:09:53,811.35,Ropa,Cali,Tarjeta de Crédito
036fcd00-657e-47d9-8301-14acd2baf35f,2024-04-09 20:20:24,84.65,Hogar,Bogotá,PSE
e6abe53c-8255-4904-aaef-c51b7a2eed1c,2025-06-14 08:48:28,205.4,Electrónica,Cali,Tarjeta de Crédito
e9441e47-dabc-4a20-9b6a-6c3bcaaf12ad,2023-11-08 06:20:58,324.31,Ropa,Cali,Tarjeta de Crédito
293411fd-7245-4b85-ab1f-f5b0ed019687,2025-10-05 01:19:29,214.29,Ropa,Cali,Tarjeta de Crédito
713619bd-2173-4cd5-b304-7edc2febb140,2025-10-01 04:27:38,151.41,Juguetes,Medellín,Tarjeta de Crédito
c974ad7f-3f12-4f41-b621-40aea51de606,2024-04-21 02:29:26,551.54,Libros,Bogotá,Tarjeta de Crédito
46b1fb96-85fe-4fe9-9ac0-0824b5333d2d,2024-02-09 06:25:41,290.31,Ropa,Cali,Tarjeta de Crédito
a6ab1e4a-36db-4959-a5d9-17633529d3cb,2023-12-09 16:17:00,86.36,Alimentos,Bogotá,Tarjeta de Crédito
d8a53c5e-12bb-4bfe-817b-46549cb0eeb9,2025-05-19 03:52:07,201.92,Juguetes,Barranquilla,Tarjeta de Crédito
c5c407b2-5023-4195-9b3e-c23383b0b83b,2025-03-01 18:38:22,853.89,Electrónica,Bogotá,PSE
